frame,time_seconds,track_id,class_id,confidence,x1,y1,x2,y2,center_x,center_y,bbox_width,bbox_height
327,13.08,74,0,0.8887526988983154,1087,177,1280,469,1183,323,192,291
328,13.12,71,0,0.9302830696105957,430,9,708,433,569,221,277,424
328,13.12,74,0,0.8324703574180603,1104,179,1280,467,1192,323,175,288
329,13.16,71,0,0.9263284206390381,453,9,730,433,591,221,277,423
329,13.16,74,0,0.5871376991271973,1119,182,1280,466,1199,324,160,284
330,13.2,71,0,0.924373984336853,481,9,760,436,620,223,279,426
331,13.24,71,0,0.9210525751113892,501,9,781,437,641,223,279,427
331,13.24,76,0,0.40876123309135437,1188,195,1280,598,1234,396,91,403
331,13.24,77,0,0.6305450201034546,1131,283,1153,335,1142,309,21,52
332,13.28,71,0,0.9216098189353943,528,11,807,436,668,223,278,424
332,13.28,77,0,0.5875477194786072,1126,285,1147,338,1137,312,21,52
333,13.32,71,0,0.9277680516242981,548,11,825,433,687,222,276,422
333,13.32,77,0,0.6516906023025513,1122,284,1143,336,1133,310,21,51
334,13.36,71,0,0.9276289343833923,574,14,843,426,709,220,268,412
334,13.36,77,0,0.6249386668205261,1113,284,1134,334,1123,309,20,50
335,13.4,71,0,0.9126484990119934,588,20,849,422,719,221,260,401
335,13.4,77,0,0.6226103901863098,1107,285,1128,335,1118,310,20,49
336,13.44,71,0,0.9229180812835693,600,31,851,422,725,227,250,391
336,13.44,77,0,0.6464294791221619,1098,283,1118,334,1108,308,20,50
337,13.48,71,0,0.9179444909095764,607,44,848,424,727,234,241,380
337,13.48,77,0,0.6178432703018188,1091,284,1112,334,1101,309,20,50
338,13.52,71,0,0.9033119082450867,614,56,847,429,731,242,232,372
338,13.52,77,0,0.5298901200294495,1080,282,1100,333,1090,308,20,50
339,13.56,71,0,0.9067549109458923,621,65,847,430,734,247,225,364
339,13.56,77,0,0.6517484188079834,1070,282,1090,333,1080,308,20,50
340,13.6,71,0,0.9142653942108154,633,72,853,431,743,251,219,358
340,13.6,77,0,0.6854897141456604,1055,282,1076,333,1066,307,20,50
341,13.64,71,0,0.9131924510002136,644,74,863,432,754,253,219,358
341,13.64,77,0,0.6220943927764893,1046,282,1067,332,1057,307,20,50
342,13.68,71,0,0.9324452877044678,658,78,877,434,767,256,218,355
342,13.68,76,0,0.8145893216133118,1215,137,1279,395,1247,266,64,257
343,13.72,71,0,0.9295803308486938,668,80,886,433,777,256,218,352
343,13.72,76,0,0.6958110928535461,1209,133,1274,390,1241,262,65,256
344,13.76,71,0,0.9370447397232056,683,85,900,432,791,258,216,346
344,13.76,76,0,0.9291292428970337,1185,132,1258,392,1221,262,72,259
345,13.8,71,0,0.9283645153045654,686,90,902,430,794,260,216,340
345,13.8,76,0,0.8906072378158569,1166,133,1247,393,1206,263,80,259
346,13.84,71,0,0.9195910692214966,684,96,898,424,791,260,213,328
346,13.84,76,0,0.8429890275001526,1141,133,1229,388,1185,261,88,254
347,13.88,71,0,0.9157068133354187,680,102,893,423,787,262,213,321
347,13.88,76,0,0.8927434086799622,1119,138,1214,388,1166,263,94,250
348,13.92,71,0,0.9189267158508301,672,105,884,419,778,262,212,314
348,13.92,76,0,0.9026655554771423,1093,144,1192,388,1142,266,99,244
349,13.96,71,0,0.9097852110862732,666,105,880,418,773,262,213,313
349,13.96,76,0,0.891609787940979,1076,146,1178,387,1127,266,102,241
350,14.0,71,0,0.9046737551689148,658,106,871,418,764,262,213,312
350,14.0,76,0,0.895810067653656,1046,151,1149,389,1098,270,102,237
351,14.04,71,0,0.8771846294403076,653,102,867,416,760,259,214,314
351,14.04,76,0,0.8558792471885681,1027,152,1127,386,1077,269,100,234
